"reference_cluster","query_cluster","num_common_OMG","FDR","test","species","tissue"
"Explant vasculature and callus founder cell",7,24,0.181960283461895,"Fail","arabidopsis_thaliana","Root"
"G1/G0 phase",7,0,1,"Fail","arabidopsis_thaliana","Root"
"G2/M phase",7,1,1,"Fail","arabidopsis_thaliana","Root"
"Lateral root cap",7,14,0.114709583206583,"Fail","arabidopsis_thaliana","Root"
"Lateral root cap like cell",7,17,0.0995192215779792,"Fail","arabidopsis_thaliana","Root"
"Lateral root primordia",7,0,1,"Fail","arabidopsis_thaliana","Root"
"Meristematic cell",7,1,1,"Fail","arabidopsis_thaliana","Root"
"Metaphloem",7,1,1,"Fail","arabidopsis_thaliana","Root"
"Metaphloem sieve element",7,1,1,"Fail","arabidopsis_thaliana","Root"
"Metaxylem",7,13,1,"Fail","arabidopsis_thaliana","Root"
"Non-hair",7,19,0.186847787764547,"Fail","arabidopsis_thaliana","Root"
"Non-hair root epidermal cell",7,11,1,"Fail","arabidopsis_thaliana","Root"
"Pericycle",7,8,1,"Fail","arabidopsis_thaliana","Root"
"Pericycle cell",7,11,1,"Fail","arabidopsis_thaliana","Root"
"Phloem",7,5,1,"Fail","arabidopsis_thaliana","Root"
"Phloem parenchyma",7,25,0.0995192215779792,"Fail","arabidopsis_thaliana","Root"
"Phloem pole pericycle",7,14,0.440710608698457,"Fail","arabidopsis_thaliana","Root"
"Phloem pole pericycle cell",7,18,0.283752886945797,"Fail","arabidopsis_thaliana","Root"
"Phloem/Pericycle",7,6,1,"Fail","arabidopsis_thaliana","Root"
"Pholem",7,12,1,"Fail","arabidopsis_thaliana","Root"
"Photosynthetic cell",7,2,1,"Fail","arabidopsis_thaliana","Root"
"Primary phloem",7,15,0.695871557237252,"Fail","arabidopsis_thaliana","Root"
"Primary xylem",7,6,1,"Fail","arabidopsis_thaliana","Root"
"Proliferating cell",7,4,1,"Fail","arabidopsis_thaliana","Root"
"Protophloem",7,3,1,"Fail","arabidopsis_thaliana","Root"
"Protophloem sieve element",7,3,1,"Fail","arabidopsis_thaliana","Root"
"Protoxylem",7,17,0.0815652785421494,"Fail","arabidopsis_thaliana","Root"
"Quiescent center",7,1,1,"Fail","arabidopsis_thaliana","Root"
"Root cap",7,14,0.781243478554499,"Fail","arabidopsis_thaliana","Root"
"Root cortex",7,19,0.767147145918113,"Fail","arabidopsis_thaliana","Root"
"Root endodermis",7,12,1,"Fail","arabidopsis_thaliana","Root"
"Root epidermis",7,12,1,"Fail","arabidopsis_thaliana","Root"
"Root hair",7,10,1,"Fail","arabidopsis_thaliana","Root"
"Root hair cell",7,2,1,"Fail","arabidopsis_thaliana","Root"
"Root initial cell",7,3,1,"Fail","arabidopsis_thaliana","Root"
"Root meristem",7,1,1,"Fail","arabidopsis_thaliana","Root"
"Root procambium",7,8,1,"Fail","arabidopsis_thaliana","Root"
"Root stele",7,15,1,"Fail","arabidopsis_thaliana","Root"
"S phase",7,1,1,"Fail","arabidopsis_thaliana","Root"
"Sieve element",7,2,1,"Fail","arabidopsis_thaliana","Root"
"Stem cell niche",7,26,6.58719313861418e-06,"Reject","arabidopsis_thaliana","Root"
"Xylem",7,4,1,"Fail","arabidopsis_thaliana","Root"
"Xylem pole pericycle",7,13,1,"Fail","arabidopsis_thaliana","Root"
"Xylem pole pericycle cell",7,10,1,"Fail","arabidopsis_thaliana","Root"
"Columella",8,6,1,"Fail","arabidopsis_thaliana","Root"
"Columella root cap",8,2,1,"Fail","arabidopsis_thaliana","Root"
"Columella root cap cell",8,3,1,"Fail","arabidopsis_thaliana","Root"
"Companion cell",8,3,1,"Fail","arabidopsis_thaliana","Root"
"Cortex",8,6,1,"Fail","arabidopsis_thaliana","Root"
"Early sieve element",8,6,1,"Fail","arabidopsis_thaliana","Root"
"Epidermal cell layer of the emerging lateral root",8,2,1,"Fail","arabidopsis_thaliana","Root"
"Explant vasculature and callus founder cell",8,2,1,"Fail","arabidopsis_thaliana","Root"
"G1/G0 phase",8,0,1,"Fail","arabidopsis_thaliana","Root"
"G2/M phase",8,76,1.18463004631244e-28,"Reject","arabidopsis_thaliana","Root"
"Lateral root cap",8,3,1,"Fail","arabidopsis_thaliana","Root"
"Lateral root cap like cell",8,1,1,"Fail","arabidopsis_thaliana","Root"
"Lateral root primordia",8,63,1.8799623178181e-22,"Reject","arabidopsis_thaliana","Root"
"Meristematic cell",8,60,2.4587977487061e-20,"Reject","arabidopsis_thaliana","Root"
"Metaphloem",8,0,1,"Fail","arabidopsis_thaliana","Root"
"Metaphloem sieve element",8,54,7.27546898290768e-29,"Reject","arabidopsis_thaliana","Root"
"Metaxylem",8,2,1,"Fail","arabidopsis_thaliana","Root"
"Non-hair",8,0,1,"Fail","arabidopsis_thaliana","Root"
"Non-hair root epidermal cell",8,3,1,"Fail","arabidopsis_thaliana","Root"
"Pericycle",8,3,1,"Fail","arabidopsis_thaliana","Root"
"Pericycle cell",8,1,1,"Fail","arabidopsis_thaliana","Root"
"Phloem",8,1,1,"Fail","arabidopsis_thaliana","Root"
"Phloem parenchyma",8,2,1,"Fail","arabidopsis_thaliana","Root"
"Phloem pole pericycle",8,2,1,"Fail","arabidopsis_thaliana","Root"
"Phloem pole pericycle cell",8,2,1,"Fail","arabidopsis_thaliana","Root"
"Phloem/Pericycle",8,0,1,"Fail","arabidopsis_thaliana","Root"
"Pholem",8,2,1,"Fail","arabidopsis_thaliana","Root"
"Photosynthetic cell",8,1,1,"Fail","arabidopsis_thaliana","Root"
"Primary phloem",8,4,1,"Fail","arabidopsis_thaliana","Root"
"Primary xylem",8,2,1,"Fail","arabidopsis_thaliana","Root"
"Proliferating cell",8,49,3.70369311416436e-19,"Reject","arabidopsis_thaliana","Root"
"Protophloem",8,4,1,"Fail","arabidopsis_thaliana","Root"
"Protophloem sieve element",8,2,1,"Fail","arabidopsis_thaliana","Root"
"Protoxylem",8,1,1,"Fail","arabidopsis_thaliana","Root"
"Quiescent center",8,9,0.676847523552068,"Fail","arabidopsis_thaliana","Root"
"Root cap",8,3,1,"Fail","arabidopsis_thaliana","Root"
"Root cortex",8,3,1,"Fail","arabidopsis_thaliana","Root"
"Root endodermis",8,0,1,"Fail","arabidopsis_thaliana","Root"
"Root epidermis",8,4,1,"Fail","arabidopsis_thaliana","Root"
"Root hair",8,0,1,"Fail","arabidopsis_thaliana","Root"
"Root hair cell",8,0,1,"Fail","arabidopsis_thaliana","Root"
"Root initial cell",8,23,0.0192779644716319,"Reject","arabidopsis_thaliana","Root"
"Root meristem",8,61,2.81953555597014e-21,"Reject","arabidopsis_thaliana","Root"
"Root procambium",8,4,1,"Fail","arabidopsis_thaliana","Root"
"Root stele",8,10,1,"Fail","arabidopsis_thaliana","Root"
"S phase",8,62,2.67947325449359e-19,"Reject","arabidopsis_thaliana","Root"
"Sieve element",8,3,1,"Fail","arabidopsis_thaliana","Root"
"Stem cell niche",8,4,1,"Fail","arabidopsis_thaliana","Root"
"Xylem",8,1,1,"Fail","arabidopsis_thaliana","Root"
"Xylem pole pericycle",8,17,1,"Fail","arabidopsis_thaliana","Root"
"Xylem pole pericycle cell",8,39,0.0026812473314859,"Reject","arabidopsis_thaliana","Root"
"Columella",9,1,1,"Fail","arabidopsis_thaliana","Root"
"Columella root cap",9,2,1,"Fail","arabidopsis_thaliana","Root"
"Columella root cap cell",9,1,1,"Fail","arabidopsis_thaliana","Root"
"Companion cell",9,5,0.947589122216686,"Fail","arabidopsis_thaliana","Root"
"Cortex",9,7,1,"Fail","arabidopsis_thaliana","Root"
"Early sieve element",9,2,1,"Fail","arabidopsis_thaliana","Root"
"Epidermal cell layer of the emerging lateral root",9,1,1,"Fail","arabidopsis_thaliana","Root"
"Explant vasculature and callus founder cell",9,12,0.703118558698104,"Fail","arabidopsis_thaliana","Root"
"G1/G0 phase",9,0,1,"Fail","arabidopsis_thaliana","Root"
"G2/M phase",9,2,1,"Fail","arabidopsis_thaliana","Root"
"Lateral root cap",9,3,1,"Fail","arabidopsis_thaliana","Root"
"Lateral root cap like cell",9,4,1,"Fail","arabidopsis_thaliana","Root"
"Lateral root primordia",9,0,1,"Fail","arabidopsis_thaliana","Root"
"Meristematic cell",9,0,1,"Fail","arabidopsis_thaliana","Root"
"Metaphloem",9,0,1,"Fail","arabidopsis_thaliana","Root"
"Metaphloem sieve element",9,1,1,"Fail","arabidopsis_thaliana","Root"
"Metaxylem",9,9,1,"Fail","arabidopsis_thaliana","Root"
"Non-hair",9,8,1,"Fail","arabidopsis_thaliana","Root"
"Non-hair root epidermal cell",9,9,0.45877520406271,"Fail","arabidopsis_thaliana","Root"
"Pericycle",9,4,1,"Fail","arabidopsis_thaliana","Root"
"Pericycle cell",9,10,0.319369209563306,"Fail","arabidopsis_thaliana","Root"
"Phloem",9,4,1,"Fail","arabidopsis_thaliana","Root"
"Phloem parenchyma",9,12,0.68193821730606,"Fail","arabidopsis_thaliana","Root"
"Phloem pole pericycle",9,7,0.905833162070191,"Fail","arabidopsis_thaliana","Root"
"Phloem pole pericycle cell",9,13,0.110267330940522,"Fail","arabidopsis_thaliana","Root"
"Phloem/Pericycle",9,3,1,"Fail","arabidopsis_thaliana","Root"
"Pholem",9,12,0.319369209563306,"Fail","arabidopsis_thaliana","Root"
"Photosynthetic cell",9,2,1,"Fail","arabidopsis_thaliana","Root"
"Primary phloem",9,10,0.519180695393425,"Fail","arabidopsis_thaliana","Root"
"Primary xylem",9,5,1,"Fail","arabidopsis_thaliana","Root"
"Proliferating cell",9,4,1,"Fail","arabidopsis_thaliana","Root"
"Protophloem",9,4,1,"Fail","arabidopsis_thaliana","Root"
"Protophloem sieve element",9,0,1,"Fail","arabidopsis_thaliana","Root"
"Protoxylem",9,4,1,"Fail","arabidopsis_thaliana","Root"
"Quiescent center",9,1,1,"Fail","arabidopsis_thaliana","Root"
"Root cap",9,4,1,"Fail","arabidopsis_thaliana","Root"
"Root cortex",9,9,1,"Fail","arabidopsis_thaliana","Root"
"Root endodermis",9,19,0.000259552039509841,"Reject","arabidopsis_thaliana","Root"
"Root epidermis",9,9,1,"Fail","arabidopsis_thaliana","Root"
"Root hair",9,6,1,"Fail","arabidopsis_thaliana","Root"
"Root hair cell",9,1,1,"Fail","arabidopsis_thaliana","Root"
"Root initial cell",9,4,1,"Fail","arabidopsis_thaliana","Root"
"Root meristem",9,0,1,"Fail","arabidopsis_thaliana","Root"
"Root procambium",9,4,1,"Fail","arabidopsis_thaliana","Root"
"Root stele",9,9,1,"Fail","arabidopsis_thaliana","Root"
"S phase",9,0,1,"Fail","arabidopsis_thaliana","Root"
"Sieve element",9,2,1,"Fail","arabidopsis_thaliana","Root"
"Stem cell niche",9,5,1,"Fail","arabidopsis_thaliana","Root"
"Xylem",9,2,1,"Fail","arabidopsis_thaliana","Root"
"Xylem pole pericycle",9,8,1,"Fail","arabidopsis_thaliana","Root"
"Xylem pole pericycle cell",9,9,1,"Fail","arabidopsis_thaliana","Root"
"Columella",10,2,1,"Fail","arabidopsis_thaliana","Root"
"Columella root cap",10,5,1,"Fail","arabidopsis_thaliana","Root"
"Columella root cap cell",10,3,1,"Fail","arabidopsis_thaliana","Root"
"Companion cell",10,6,1,"Fail","arabidopsis_thaliana","Root"
"Cortex",10,13,1,"Fail","arabidopsis_thaliana","Root"
"Early sieve element",10,2,1,"Fail","arabidopsis_thaliana","Root"
"Epidermal cell layer of the emerging lateral root",10,7,1,"Fail","arabidopsis_thaliana","Root"
"Explant vasculature and callus founder cell",10,23,0.212900028147129,"Fail","arabidopsis_thaliana","Root"
"G1/G0 phase",10,0,1,"Fail","arabidopsis_thaliana","Root"
"G2/M phase",10,2,1,"Fail","arabidopsis_thaliana","Root"
"Lateral root cap",10,5,1,"Fail","arabidopsis_thaliana","Root"
"Lateral root cap like cell",10,9,1,"Fail","arabidopsis_thaliana","Root"
"Lateral root primordia",10,0,1,"Fail","arabidopsis_thaliana","Root"
"Meristematic cell",10,0,1,"Fail","arabidopsis_thaliana","Root"
"Metaphloem",10,2,1,"Fail","arabidopsis_thaliana","Root"
"Metaphloem sieve element",10,1,1,"Fail","arabidopsis_thaliana","Root"
"Metaxylem",10,42,4.82152085521473e-11,"Reject","arabidopsis_thaliana","Root"
"Non-hair",10,11,1,"Fail","arabidopsis_thaliana","Root"
"Non-hair root epidermal cell",10,6,1,"Fail","arabidopsis_thaliana","Root"
"Pericycle",10,9,1,"Fail","arabidopsis_thaliana","Root"
"Pericycle cell",10,13,0.663932396185192,"Fail","arabidopsis_thaliana","Root"
"Phloem",10,5,1,"Fail","arabidopsis_thaliana","Root"
"Phloem parenchyma",10,19,0.703118558698104,"Fail","arabidopsis_thaliana","Root"
"Phloem pole pericycle",10,15,0.2311914791002,"Fail","arabidopsis_thaliana","Root"
"Phloem pole pericycle cell",10,15,0.669066726048929,"Fail","arabidopsis_thaliana","Root"
"Phloem/Pericycle",10,2,1,"Fail","arabidopsis_thaliana","Root"
"Pholem",10,12,1,"Fail","arabidopsis_thaliana","Root"
"Photosynthetic cell",10,2,1,"Fail","arabidopsis_thaliana","Root"
"Primary phloem",10,16,0.453834044570831,"Fail","arabidopsis_thaliana","Root"
"Primary xylem",10,31,2.0478106877042e-09,"Reject","arabidopsis_thaliana","Root"
"Proliferating cell",10,5,1,"Fail","arabidopsis_thaliana","Root"
"Protophloem",10,5,1,"Fail","arabidopsis_thaliana","Root"
"Protophloem sieve element",10,4,1,"Fail","arabidopsis_thaliana","Root"
"Protoxylem",10,9,1,"Fail","arabidopsis_thaliana","Root"
"Quiescent center",10,1,1,"Fail","arabidopsis_thaliana","Root"
"Root cap",10,6,1,"Fail","arabidopsis_thaliana","Root"
"Root cortex",10,13,1,"Fail","arabidopsis_thaliana","Root"
"Root endodermis",10,8,1,"Fail","arabidopsis_thaliana","Root"
"Root epidermis",10,14,1,"Fail","arabidopsis_thaliana","Root"
"Root hair",10,9,1,"Fail","arabidopsis_thaliana","Root"
"Root hair cell",10,1,1,"Fail","arabidopsis_thaliana","Root"
"Root initial cell",10,4,1,"Fail","arabidopsis_thaliana","Root"
"Root meristem",10,0,1,"Fail","arabidopsis_thaliana","Root"
"Root procambium",10,8,1,"Fail","arabidopsis_thaliana","Root"
"Root stele",10,17,0.695871557237252,"Fail","arabidopsis_thaliana","Root"
"S phase",10,1,1,"Fail","arabidopsis_thaliana","Root"
"Sieve element",10,1,1,"Fail","arabidopsis_thaliana","Root"
"Stem cell niche",10,6,1,"Fail","arabidopsis_thaliana","Root"
"Xylem",10,22,5.35031918667816e-06,"Reject","arabidopsis_thaliana","Root"
"Xylem pole pericycle",10,13,1,"Fail","arabidopsis_thaliana","Root"
"Xylem pole pericycle cell",10,15,1,"Fail","arabidopsis_thaliana","Root"
"Columella",11,11,0.0186261247638122,"Reject","arabidopsis_thaliana","Root"
"Columella root cap",11,18,0.000308876937042481,"Reject","arabidopsis_thaliana","Root"
"Columella root cap cell",11,15,0.000773360325051095,"Reject","arabidopsis_thaliana","Root"
"Companion cell",11,4,1,"Fail","arabidopsis_thaliana","Root"
"Cortex",11,13,1,"Fail","arabidopsis_thaliana","Root"
"Early sieve element",11,6,0.759971998095058,"Fail","arabidopsis_thaliana","Root"
"Epidermal cell layer of the emerging lateral root",11,16,0.020491709619337,"Reject","arabidopsis_thaliana","Root"
"Explant vasculature and callus founder cell",11,9,1,"Fail","arabidopsis_thaliana","Root"
"G1/G0 phase",11,0,1,"Fail","arabidopsis_thaliana","Root"
"G2/M phase",11,4,1,"Fail","arabidopsis_thaliana","Root"
"Lateral root cap",11,18,0.000462144786982198,"Reject","arabidopsis_thaliana","Root"
"Lateral root cap like cell",11,12,0.480651674736495,"Fail","arabidopsis_thaliana","Root"
"Lateral root primordia",11,0,1,"Fail","arabidopsis_thaliana","Root"
"Meristematic cell",11,0,1,"Fail","arabidopsis_thaliana","Root"
"Metaphloem",11,1,1,"Fail","arabidopsis_thaliana","Root"
"Metaphloem sieve element",11,0,1,"Fail","arabidopsis_thaliana","Root"
"Metaxylem",11,15,0.647736155025743,"Fail","arabidopsis_thaliana","Root"
"Non-hair",11,11,1,"Fail","arabidopsis_thaliana","Root"
"Non-hair root epidermal cell",11,14,0.215439344535688,"Fail","arabidopsis_thaliana","Root"
"Pericycle",11,5,1,"Fail","arabidopsis_thaliana","Root"
"Pericycle cell",11,1,1,"Fail","arabidopsis_thaliana","Root"
"Phloem",11,2,1,"Fail","arabidopsis_thaliana","Root"
"Phloem parenchyma",11,6,1,"Fail","arabidopsis_thaliana","Root"
"Phloem pole pericycle",11,4,1,"Fail","arabidopsis_thaliana","Root"
"Phloem pole pericycle cell",11,4,1,"Fail","arabidopsis_thaliana","Root"
"Phloem/Pericycle",11,3,1,"Fail","arabidopsis_thaliana","Root"
"Pholem",11,9,1,"Fail","arabidopsis_thaliana","Root"
"Photosynthetic cell",11,1,1,"Fail","arabidopsis_thaliana","Root"
"Primary phloem",11,5,1,"Fail","arabidopsis_thaliana","Root"
"Primary xylem",11,10,0.781243478554499,"Fail","arabidopsis_thaliana","Root"
"Proliferating cell",11,5,1,"Fail","arabidopsis_thaliana","Root"
"Protophloem",11,3,1,"Fail","arabidopsis_thaliana","Root"
"Protophloem sieve element",11,3,1,"Fail","arabidopsis_thaliana","Root"
"Protoxylem",11,10,0.863092145797942,"Fail","arabidopsis_thaliana","Root"
"Quiescent center",11,5,1,"Fail","arabidopsis_thaliana","Root"
"Root cap",11,24,0.000192681176941116,"Reject","arabidopsis_thaliana","Root"
"Root cortex",11,15,1,"Fail","arabidopsis_thaliana","Root"
"Root endodermis",11,5,1,"Fail","arabidopsis_thaliana","Root"
"Root epidermis",11,20,0.0757491879300464,"Fail","arabidopsis_thaliana","Root"
"Root hair",11,15,0.156049237053062,"Fail","arabidopsis_thaliana","Root"
"Root hair cell",11,1,1,"Fail","arabidopsis_thaliana","Root"
"Root initial cell",11,7,1,"Fail","arabidopsis_thaliana","Root"
"Root meristem",11,1,1,"Fail","arabidopsis_thaliana","Root"
"Root procambium",11,8,1,"Fail","arabidopsis_thaliana","Root"
"Root stele",11,8,1,"Fail","arabidopsis_thaliana","Root"
"S phase",11,2,1,"Fail","arabidopsis_thaliana","Root"
"Sieve element",11,1,1,"Fail","arabidopsis_thaliana","Root"
"Stem cell niche",11,16,0.0310744813683824,"Reject","arabidopsis_thaliana","Root"
"Xylem",11,9,0.555112427063147,"Fail","arabidopsis_thaliana","Root"
"Xylem pole pericycle",11,2,1,"Fail","arabidopsis_thaliana","Root"
"Xylem pole pericycle cell",11,6,1,"Fail","arabidopsis_thaliana","Root"
"Columella",12,9,0.301232333914608,"Fail","arabidopsis_thaliana","Root"
"Columella root cap",12,10,0.734846217180261,"Fail","arabidopsis_thaliana","Root"
"Columella root cap cell",12,3,1,"Fail","arabidopsis_thaliana","Root"
"Companion cell",12,3,1,"Fail","arabidopsis_thaliana","Root"
"Cortex",12,31,0.000773360325051095,"Reject","arabidopsis_thaliana","Root"
"Early sieve element",12,5,1,"Fail","arabidopsis_thaliana","Root"
"Epidermal cell layer of the emerging lateral root",12,11,0.866146920221841,"Fail","arabidopsis_thaliana","Root"
"Explant vasculature and callus founder cell",12,22,0.425787772748501,"Fail","arabidopsis_thaliana","Root"
"G1/G0 phase",12,0,1,"Fail","arabidopsis_thaliana","Root"
"G2/M phase",12,4,1,"Fail","arabidopsis_thaliana","Root"
"Lateral root cap",12,5,1,"Fail","arabidopsis_thaliana","Root"
"Lateral root cap like cell",12,6,1,"Fail","arabidopsis_thaliana","Root"
"Lateral root primordia",12,0,1,"Fail","arabidopsis_thaliana","Root"
"Meristematic cell",12,0,1,"Fail","arabidopsis_thaliana","Root"
"Metaphloem",12,1,1,"Fail","arabidopsis_thaliana","Root"
"Metaphloem sieve element",12,3,1,"Fail","arabidopsis_thaliana","Root"
"Metaxylem",12,18,0.555112427063147,"Fail","arabidopsis_thaliana","Root"
"Non-hair",12,8,1,"Fail","arabidopsis_thaliana","Root"
"Non-hair root epidermal cell",12,16,0.2223778265081,"Fail","arabidopsis_thaliana","Root"
"Pericycle",12,8,1,"Fail","arabidopsis_thaliana","Root"
"Pericycle cell",12,11,1,"Fail","arabidopsis_thaliana","Root"
"Phloem",12,7,1,"Fail","arabidopsis_thaliana","Root"
"Phloem parenchyma",12,13,1,"Fail","arabidopsis_thaliana","Root"
"Phloem pole pericycle",12,11,1,"Fail","arabidopsis_thaliana","Root"
"Phloem pole pericycle cell",12,10,1,"Fail","arabidopsis_thaliana","Root"
"Phloem/Pericycle",12,5,1,"Fail","arabidopsis_thaliana","Root"
"Pholem",12,15,0.966938335579291,"Fail","arabidopsis_thaliana","Root"
"Photosynthetic cell",12,5,0.703118558698104,"Fail","arabidopsis_thaliana","Root"
"Primary phloem",12,13,1,"Fail","arabidopsis_thaliana","Root"
"Primary xylem",12,9,1,"Fail","arabidopsis_thaliana","Root"
"Proliferating cell",12,6,1,"Fail","arabidopsis_thaliana","Root"
"Protophloem",12,9,0.905833162070191,"Fail","arabidopsis_thaliana","Root"
"Protophloem sieve element",12,2,1,"Fail","arabidopsis_thaliana","Root"
"Protoxylem",12,4,1,"Fail","arabidopsis_thaliana","Root"
"Quiescent center",12,6,1,"Fail","arabidopsis_thaliana","Root"
"Root cap",12,18,0.19942385500572,"Fail","arabidopsis_thaliana","Root"
"Root cortex",12,25,0.100202413513892,"Fail","arabidopsis_thaliana","Root"
"Root endodermis",12,10,1,"Fail","arabidopsis_thaliana","Root"
"Root epidermis",12,25,0.0196080575475037,"Reject","arabidopsis_thaliana","Root"
"Root hair",12,17,0.172525233743099,"Fail","arabidopsis_thaliana","Root"
"Root hair cell",12,2,1,"Fail","arabidopsis_thaliana","Root"
"Root initial cell",12,6,1,"Fail","arabidopsis_thaliana","Root"
"Root meristem",12,0,1,"Fail","arabidopsis_thaliana","Root"
"Root procambium",12,11,0.805905126373319,"Fail","arabidopsis_thaliana","Root"
"Root stele",12,17,0.805905126373319,"Fail","arabidopsis_thaliana","Root"
"S phase",12,2,1,"Fail","arabidopsis_thaliana","Root"
"Sieve element",12,2,1,"Fail","arabidopsis_thaliana","Root"
"Stem cell niche",12,4,1,"Fail","arabidopsis_thaliana","Root"
"Xylem",12,9,0.887960792545628,"Fail","arabidopsis_thaliana","Root"
"Xylem pole pericycle",12,11,1,"Fail","arabidopsis_thaliana","Root"
"Xylem pole pericycle cell",12,13,1,"Fail","arabidopsis_thaliana","Root"
"Columella",13,2,1,"Fail","arabidopsis_thaliana","Root"
"Columella root cap",13,4,1,"Fail","arabidopsis_thaliana","Root"
"Columella root cap cell",13,1,1,"Fail","arabidopsis_thaliana","Root"
"Companion cell",13,5,1,"Fail","arabidopsis_thaliana","Root"
"Cortex",13,15,1,"Fail","arabidopsis_thaliana","Root"
"Early sieve element",13,4,1,"Fail","arabidopsis_thaliana","Root"
"Epidermal cell layer of the emerging lateral root",13,7,1,"Fail","arabidopsis_thaliana","Root"
"Explant vasculature and callus founder cell",13,19,0.72152302442829,"Fail","arabidopsis_thaliana","Root"
"G1/G0 phase",13,1,0.456883938907608,"Fail","arabidopsis_thaliana","Root"
"G2/M phase",13,4,1,"Fail","arabidopsis_thaliana","Root"
"Lateral root cap",13,6,1,"Fail","arabidopsis_thaliana","Root"
"Lateral root cap like cell",13,5,1,"Fail","arabidopsis_thaliana","Root"
"Lateral root primordia",13,4,1,"Fail","arabidopsis_thaliana","Root"
"Meristematic cell",13,5,1,"Fail","arabidopsis_thaliana","Root"
"Metaphloem",13,0,1,"Fail","arabidopsis_thaliana","Root"
"Metaphloem sieve element",13,2,1,"Fail","arabidopsis_thaliana","Root"
"Metaxylem",13,9,1,"Fail","arabidopsis_thaliana","Root"
"Non-hair",13,16,0.49968917787748,"Fail","arabidopsis_thaliana","Root"
"Non-hair root epidermal cell",13,10,1,"Fail","arabidopsis_thaliana","Root"
"Pericycle",13,7,1,"Fail","arabidopsis_thaliana","Root"
"Pericycle cell",13,12,0.850894047200409,"Fail","arabidopsis_thaliana","Root"
"Phloem",13,9,0.898350627736194,"Fail","arabidopsis_thaliana","Root"
"Phloem parenchyma",13,21,0.410326197708213,"Fail","arabidopsis_thaliana","Root"
"Phloem pole pericycle",13,13,0.522032254646425,"Fail","arabidopsis_thaliana","Root"
"Phloem pole pericycle cell",13,17,0.34400480110784,"Fail","arabidopsis_thaliana","Root"
"Phloem/Pericycle",13,6,1,"Fail","arabidopsis_thaliana","Root"
"Pholem",13,18,0.349792244526398,"Fail","arabidopsis_thaliana","Root"
"Photosynthetic cell",13,5,0.646719839525134,"Fail","arabidopsis_thaliana","Root"
"Primary phloem",13,13,1,"Fail","arabidopsis_thaliana","Root"
"Primary xylem",13,5,1,"Fail","arabidopsis_thaliana","Root"
"Proliferating cell",13,5,1,"Fail","arabidopsis_thaliana","Root"
"Protophloem",13,9,0.806569009758579,"Fail","arabidopsis_thaliana","Root"
"Protophloem sieve element",13,4,1,"Fail","arabidopsis_thaliana","Root"
"Protoxylem",13,7,1,"Fail","arabidopsis_thaliana","Root"
"Quiescent center",13,4,1,"Fail","arabidopsis_thaliana","Root"
"Root cap",13,12,1,"Fail","arabidopsis_thaliana","Root"
"Root cortex",13,20,0.49968917787748,"Fail","arabidopsis_thaliana","Root"
"Root endodermis",13,30,5.10513157906003e-06,"Reject","arabidopsis_thaliana","Root"
"Root epidermis",13,13,1,"Fail","arabidopsis_thaliana","Root"
"Root hair",13,9,1,"Fail","arabidopsis_thaliana","Root"
"Root hair cell",13,1,1,"Fail","arabidopsis_thaliana","Root"
"Root initial cell",13,2,1,"Fail","arabidopsis_thaliana","Root"
"Root meristem",13,4,1,"Fail","arabidopsis_thaliana","Root"
"Root procambium",13,10,0.931305495990715,"Fail","arabidopsis_thaliana","Root"
"Root stele",13,15,1,"Fail","arabidopsis_thaliana","Root"
"S phase",13,5,1,"Fail","arabidopsis_thaliana","Root"
"Sieve element",13,4,1,"Fail","arabidopsis_thaliana","Root"
"Stem cell niche",13,4,1,"Fail","arabidopsis_thaliana","Root"
"Xylem",13,5,1,"Fail","arabidopsis_thaliana","Root"
"Xylem pole pericycle",13,10,1,"Fail","arabidopsis_thaliana","Root"
"Xylem pole pericycle cell",13,20,0.676847523552068,"Fail","arabidopsis_thaliana","Root"
"Columella",14,3,1,"Fail","arabidopsis_thaliana","Root"
"Columella root cap",14,4,1,"Fail","arabidopsis_thaliana","Root"
"Columella root cap cell",14,3,1,"Fail","arabidopsis_thaliana","Root"
"Companion cell",14,8,0.207971452008535,"Fail","arabidopsis_thaliana","Root"
"Cortex",14,5,1,"Fail","arabidopsis_thaliana","Root"
"Early sieve element",14,1,1,"Fail","arabidopsis_thaliana","Root"
"Epidermal cell layer of the emerging lateral root",14,4,1,"Fail","arabidopsis_thaliana","Root"
"Explant vasculature and callus founder cell",14,8,1,"Fail","arabidopsis_thaliana","Root"
"G1/G0 phase",14,0,1,"Fail","arabidopsis_thaliana","Root"
"G2/M phase",14,4,1,"Fail","arabidopsis_thaliana","Root"
"Lateral root cap",14,1,1,"Fail","arabidopsis_thaliana","Root"
"Lateral root cap like cell",14,6,1,"Fail","arabidopsis_thaliana","Root"
"Lateral root primordia",14,0,1,"Fail","arabidopsis_thaliana","Root"
"Meristematic cell",14,0,1,"Fail","arabidopsis_thaliana","Root"
"Metaphloem",14,3,0.321273044227041,"Fail","arabidopsis_thaliana","Root"
"Metaphloem sieve element",14,1,1,"Fail","arabidopsis_thaliana","Root"
"Metaxylem",14,9,1,"Fail","arabidopsis_thaliana","Root"
"Non-hair",14,5,1,"Fail","arabidopsis_thaliana","Root"
"Non-hair root epidermal cell",14,2,1,"Fail","arabidopsis_thaliana","Root"
"Pericycle",14,2,1,"Fail","arabidopsis_thaliana","Root"
"Pericycle cell",14,5,1,"Fail","arabidopsis_thaliana","Root"
